leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,USL DUNKERQUE,1,0,1,0,1,1,0
2,RODEZ AF,3,1,0,1,1,4,-3
3,NIORT,4,1,1,1,2,2,0
4,HAVRE AC,5,1,2,1,3,2,1
5,PAU FC,7,2,1,2,4,3,1
6,RODEZ AF,9,2,3,1,8,8,0
7,HAVRE AC,10,2,4,1,6,4,2
8,HAVRE AC,11,2,5,1,7,5,2
9,NIORT,12,3,3,3,6,8,-2
10,NÎMES,13,3,4,3,12,10,2
11,VAFC,15,4,3,4,10,14,-4
12,QRM,15,4,3,5,12,15,-3
13,SM CAEN,16,4,4,5,16,15,1
14,EA GUINGAMP,18,4,6,4,16,17,-1
15,RODEZ AF,19,5,4,6,16,16,0
16,GRENOBLE,21,6,3,7,15,19,-4
17,EA GUINGAMP,21,5,6,6,21,24,-3
18,NÎMES,23,6,5,7,21,22,-1
19,PAU FC,24,7,3,9,19,23,-4
20,NÎMES,26,7,5,8,24,25,-1
21,RODEZ AF,27,7,6,8,20,23,-3
22,PAU FC,28,8,4,10,24,27,-3
23,RODEZ AF,29,7,8,8,20,23,-3
24,EA GUINGAMP,30,7,9,8,26,32,-6
