leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,NANCY,0,0,0,1,1,2,-1
2,NIORT,1,0,1,1,0,1,-1
3,USL DUNKERQUE,1,0,1,2,3,5,-2
4,AMIENS SC,3,1,0,3,5,8,-3
5,AMIENS SC,4,1,1,3,5,8,-3
6,VAFC,5,1,2,3,3,9,-6
7,AMIENS SC,5,1,2,4,5,9,-4
8,GRENOBLE,7,2,1,5,5,14,-9
9,VAFC,9,2,3,4,7,13,-6
10,SC BASTIA,10,2,4,4,9,11,-2
11,SC BASTIA,10,2,4,5,9,13,-4
12,DIJON FCO,13,4,1,7,12,18,-6
13,NÎMES,14,3,5,5,15,17,-2
14,VAFC,15,4,3,7,12,22,-10
15,DIJON FCO,16,5,1,9,14,21,-7
16,SM CAEN,17,4,5,7,16,17,-1
17,AMIENS SC,18,3,9,5,18,17,1
18,DIJON FCO,20,6,2,10,21,27,-6
19,GRENOBLE,21,6,3,10,17,26,-9
20,VAFC,22,5,7,8,16,28,-12
21,SM CAEN,22,5,7,9,24,26,-2
22,QRM,25,6,7,9,21,30,-9
23,VAFC,26,6,8,9,23,31,-8
24,QRM,28,7,7,10,22,33,-11
