leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,VAFC,1,0,1,0,0,0,0
2,USLD,1,0,1,1,2,3,-1
3,VAFC,2,0,2,1,1,4,-3
4,EAG,3,0,3,1,1,3,-2
5,VAFC,5,1,2,2,3,8,-5
6,ASC,5,1,2,3,5,8,-3
7,SCB,6,1,3,3,5,8,-3
8,DFCO,7,2,1,5,10,15,-5
9,GF38,10,3,1,5,9,15,-6
10,GF38,11,3,2,5,10,16,-6
11,RAF,13,3,4,4,11,14,-3
12,RAF,13,3,4,5,11,15,-4
13,VAFC,15,4,3,6,11,20,-9
14,QRM,16,4,4,6,13,19,-6
15,USLD,16,4,4,7,14,18,-4
16,EAG,18,4,6,6,18,22,-4
17,DFCO,19,6,1,10,19,25,-6
18,GF38,21,6,3,9,17,25,-8
19,ASC,21,4,9,6,22,19,3
20,SMC,22,5,7,8,22,23,-1
21,ASC,22,4,10,7,23,21,2
22,VAFC,25,6,7,9,23,31,-8
23,SMC,26,6,8,9,27,27,0
24,SCB,28,6,10,8,25,24,1
