leagueMatchNb,teamName,points,wins,draws,loses,goalsFor,goalsAgainst,goalsDiff
1,REIMS,1,0,1,0,0,0,0
2,BORDEAUX,1,0,1,1,2,4,-2
3,OL,2,0,2,1,4,7,-3
4,ASSE,3,0,3,1,5,7,-2
5,AS MONACO,4,1,1,3,3,7,-4
6,RENNES,5,1,2,3,3,8,-5
7,BORDEAUX,6,1,3,3,10,16,-6
8,BORDEAUX,7,1,4,3,11,17,-6
9,BORDEAUX,7,1,4,4,11,20,-9
10,TROYES,9,2,3,5,9,14,-5
11,REIMS,11,2,5,4,12,14,-2
12,BORDEAUX,12,2,6,4,16,24,-8
13,REIMS,12,2,6,5,14,17,-3
14,BORDEAUX,13,2,7,5,21,30,-9
15,BORDEAUX,13,2,7,6,22,32,-10
16,FC LORIENT,15,3,6,7,13,25,-12
17,FC LORIENT,15,3,6,8,13,26,-13
18,CLERMONT,17,4,5,9,20,32,-12
19,BORDEAUX,17,3,8,8,30,43,-13
20,CLERMONT,18,4,6,10,20,34,-14
21,FC METZ,19,4,7,10,24,41,-17
22,TROYES,20,5,5,12,20,31,-11
